"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USC00101017","BOISE 7 N, ID US","2003-12-19",,"41","27"
"USC00101017","BOISE 7 N, ID US","2003-12-20",,"40","31"
"USC00101017","BOISE 7 N, ID US","2003-12-21",,"40","30"
"USC00101017","BOISE 7 N, ID US","2003-12-22",,"42","28"
"USC00101017","BOISE 7 N, ID US","2003-12-23",,"44","25"
"USC00101017","BOISE 7 N, ID US","2003-12-24",,"47","35"
"USC00101017","BOISE 7 N, ID US","2003-12-25",,"40","26"
"USC00101017","BOISE 7 N, ID US","2003-12-26",,"31","25"
"USC00101017","BOISE 7 N, ID US","2003-12-27",,"29","18"
"USC00101017","BOISE 7 N, ID US","2003-12-28",,"31","22"
"USC00101017","BOISE 7 N, ID US","2003-12-29",,"35","28"
"USC00101017","BOISE 7 N, ID US","2003-12-30",,"33","12"
"USC00101017","BOISE 7 N, ID US","2003-12-31",,"33","21"
"USC00101017","BOISE 7 N, ID US","2004-01-01",,"40","30"
"USC00101017","BOISE 7 N, ID US","2004-01-02",,"33","24"
"USC00101017","BOISE 7 N, ID US","2004-01-03",,"28","15"
"USC00101017","BOISE 7 N, ID US","2004-01-04",,"29","20"
"USC00101017","BOISE 7 N, ID US","2004-01-05",,"20","-3"
"USC00101017","BOISE 7 N, ID US","2004-01-06",,"19","2"
"USC00101017","BOISE 7 N, ID US","2004-01-07",,"34","18"
"USC00101017","BOISE 7 N, ID US","2004-01-08",,"42","23"
"USC00101017","BOISE 7 N, ID US","2004-01-09",,"41","26"
"USC00101017","BOISE 7 N, ID US","2004-01-10",,"39","29"
"USC00101017","BOISE 7 N, ID US","2004-01-11",,"37","22"
"USC00101017","BOISE 7 N, ID US","2004-01-12",,"32","17"
"USC00101017","BOISE 7 N, ID US","2004-01-13",,"32","16"
"USC00101017","BOISE 7 N, ID US","2004-01-14",,"29","16"
"USC00101017","BOISE 7 N, ID US","2004-01-15",,"28","11"
"USC00101017","BOISE 7 N, ID US","2004-01-16",,"27","20"
"USC00101017","BOISE 7 N, ID US","2004-01-17",,"30","24"
"USC00101017","BOISE 7 N, ID US","2004-01-18",,"25","18"
"USC00101017","BOISE 7 N, ID US","2004-01-19",,"29","21"
"USC00101017","BOISE 7 N, ID US","2004-01-20",,"28","23"
"USC00101017","BOISE 7 N, ID US","2004-01-21",,"27","21"
"USC00101017","BOISE 7 N, ID US","2004-01-22",,"28","18"
"USC00101017","BOISE 7 N, ID US","2004-01-23",,"26","16"
"USC00101017","BOISE 7 N, ID US","2004-01-24",,"36","21"
"USC00101017","BOISE 7 N, ID US","2004-01-25",,"31","20"
"USC00101017","BOISE 7 N, ID US","2004-01-26",,"33","23"
"USC00101017","BOISE 7 N, ID US","2004-01-27",,"35","28"
"USC00101017","BOISE 7 N, ID US","2004-01-28",,"38","33"
"USC00101017","BOISE 7 N, ID US","2004-01-29",,"44","33"
"USC00101017","BOISE 7 N, ID US","2004-01-30",,"45","28"
"USC00101017","BOISE 7 N, ID US","2004-01-31",,"32","22"
"USC00101017","BOISE 7 N, ID US","2004-02-01",,"30","18"
"USC00101017","BOISE 7 N, ID US","2004-02-02",,"36","18"
"USC00101017","BOISE 7 N, ID US","2004-02-03",,"34","28"
"USC00101017","BOISE 7 N, ID US","2004-02-04",,"39","27"
"USC00101017","BOISE 7 N, ID US","2004-02-05",,"39","24"
"USC00101017","BOISE 7 N, ID US","2004-02-06",,"42","22"
"USC00101017","BOISE 7 N, ID US","2004-02-07",,,
"USC00101017","BOISE 7 N, ID US","2004-02-08",,"37","24"
"USC00101017","BOISE 7 N, ID US","2004-02-09",,"37","23"
"USC00101017","BOISE 7 N, ID US","2004-02-10",,"33","17"
"USC00101017","BOISE 7 N, ID US","2004-02-11",,"26","19"
"USC00101017","BOISE 7 N, ID US","2004-02-12",,"26","20"
"USC00101017","BOISE 7 N, ID US","2004-02-13",,"28","13"
"USC00101017","BOISE 7 N, ID US","2004-02-14",,"31","14"
"USC00101017","BOISE 7 N, ID US","2004-02-15",,"36","22"
"USC00101017","BOISE 7 N, ID US","2004-02-16",,"41","22"
"USC00101017","BOISE 7 N, ID US","2004-02-17",,"51","34"
"USC00101017","BOISE 7 N, ID US","2004-02-18",,"52","37"
"USC00101017","BOISE 7 N, ID US","2004-02-19",,"44","29"
"USC00101017","BOISE 7 N, ID US","2004-02-20",,"44","26"
"USC00101017","BOISE 7 N, ID US","2004-02-21",,"39","24"
"USC00101017","BOISE 7 N, ID US","2004-02-22",,"45","25"
"USC00101017","BOISE 7 N, ID US","2004-02-23",,"49","30"
"USC00101017","BOISE 7 N, ID US","2004-02-24",,"44","25"
"USC00101017","BOISE 7 N, ID US","2004-02-25",,"44","28"
"USC00101017","BOISE 7 N, ID US","2004-02-26",,"46","34"
"USC00101017","BOISE 7 N, ID US","2004-02-27",,"44","33"
"USC00101017","BOISE 7 N, ID US","2004-02-28",,"46","33"
"USC00101017","BOISE 7 N, ID US","2004-02-29",,"43","26"
"USC00101017","BOISE 7 N, ID US","2004-03-01",,"46","34"
"USC00101017","BOISE 7 N, ID US","2004-03-02",,"40","30"
"USC00101017","BOISE 7 N, ID US","2004-03-03",,"42","25"
"USC00101017","BOISE 7 N, ID US","2004-03-04",,"39","24"
"USC00101017","BOISE 7 N, ID US","2004-03-05",,"40","23"
"USC00101017","BOISE 7 N, ID US","2004-03-06",,"42","32"
"USC00101017","BOISE 7 N, ID US","2004-03-07",,"58","36"
"USC00101017","BOISE 7 N, ID US","2004-03-08",,"57","35"
"USC00101017","BOISE 7 N, ID US","2004-03-09",,"57","34"
"USC00101017","BOISE 7 N, ID US","2004-03-10",,"55","35"
"USC00101017","BOISE 7 N, ID US","2004-03-11",,"56","33"
"USC00101017","BOISE 7 N, ID US","2004-03-12",,"57","37"
"USC00101017","BOISE 7 N, ID US","2004-03-13",,"56","32"
"USC00101017","BOISE 7 N, ID US","2004-03-14",,"57","41"
"USC00101017","BOISE 7 N, ID US","2004-03-15",,"57","36"
"USC00101017","BOISE 7 N, ID US","2004-03-16",,"57","34"
"USC00101017","BOISE 7 N, ID US","2004-03-17",,"59","39"
"USC00101017","BOISE 7 N, ID US","2004-03-18",,"69","48"
"USC00101017","BOISE 7 N, ID US","2004-03-19",,"60","41"
"USC00101017","BOISE 7 N, ID US","2004-03-20",,"63","35"
"USC00101017","BOISE 7 N, ID US","2004-03-21",,"68","43"
"USC00101017","BOISE 7 N, ID US","2004-03-22",,"66","46"
"USC00101017","BOISE 7 N, ID US","2004-03-23",,"68","46"
"USC00101017","BOISE 7 N, ID US","2004-03-24",,"61","42"
"USC00101017","BOISE 7 N, ID US","2004-03-25",,"63","38"
"USC00101017","BOISE 7 N, ID US","2004-03-26",,"47","33"
"USC00101017","BOISE 7 N, ID US","2004-03-27",,"51","33"
"USC00101017","BOISE 7 N, ID US","2004-03-28",,"54","29"
"USC00101017","BOISE 7 N, ID US","2004-03-29",,"68","42"
"USC00101017","BOISE 7 N, ID US","2004-03-30",,"73","47"
"USC00101017","BOISE 7 N, ID US","2004-03-31",,"64","35"
"USC00101017","BOISE 7 N, ID US","2004-04-01",,"51","24"
"USC00101017","BOISE 7 N, ID US","2004-04-02",,"64","38"
"USC00101017","BOISE 7 N, ID US","2004-04-03",,"71","42"
"USC00101017","BOISE 7 N, ID US","2004-04-04",,"71","44"
"USC00101017","BOISE 7 N, ID US","2004-04-05",,"71","47"
"USC00101017","BOISE 7 N, ID US","2004-04-06",,"63","45"
"USC00101017","BOISE 7 N, ID US","2004-04-07",,"65","45"
"USC00101017","BOISE 7 N, ID US","2004-04-08",,"63","38"
"USC00101017","BOISE 7 N, ID US","2004-04-09",,"61","37"
"USC00101017","BOISE 7 N, ID US","2004-04-10",,"60","35"
"USC00101017","BOISE 7 N, ID US","2004-04-11",,"66","38"
"USC00101017","BOISE 7 N, ID US","2004-04-12",,"73","39"
"USC00101017","BOISE 7 N, ID US","2004-04-13",,"69","44"
"USC00101017","BOISE 7 N, ID US","2004-04-14",,"57","39"
"USC00101017","BOISE 7 N, ID US","2004-04-15",,"53","37"
"USC00101017","BOISE 7 N, ID US","2004-04-16",,"59","29"
"USC00101017","BOISE 7 N, ID US","2004-04-17",,"55","38"
"USC00101017","BOISE 7 N, ID US","2004-04-18",,"56","30"
"USC00101017","BOISE 7 N, ID US","2004-04-19",,"53","37"
"USC00101017","BOISE 7 N, ID US","2004-04-20",,"51","37"
"USC00101017","BOISE 7 N, ID US","2004-04-21",,"49","33"
"USC00101017","BOISE 7 N, ID US","2004-04-22",,"62","32"
"USC00101017","BOISE 7 N, ID US","2004-04-23",,"65","36"
"USC00101017","BOISE 7 N, ID US","2004-04-24",,"57","34"
"USC00101017","BOISE 7 N, ID US","2004-04-25",,"66","38"
"USC00101017","BOISE 7 N, ID US","2004-04-26",,"73","41"
"USC00101017","BOISE 7 N, ID US","2004-04-27",,"76","48"
"USC00101017","BOISE 7 N, ID US","2004-04-28",,"62","31"
"USC00101017","BOISE 7 N, ID US","2004-04-29",,"59","29"
"USC00101017","BOISE 7 N, ID US","2004-04-30",,"69","38"
"USC00101017","BOISE 7 N, ID US","2004-05-01",,"75","42"
"USC00101017","BOISE 7 N, ID US","2004-05-02",,"79","51"
"USC00101017","BOISE 7 N, ID US","2004-05-03",,"78","48"
"USC00101017","BOISE 7 N, ID US","2004-05-04",,"83","52"
"USC00101017","BOISE 7 N, ID US","2004-05-05",,"77","43"
"USC00101017","BOISE 7 N, ID US","2004-05-06",,"75","47"
"USC00101017","BOISE 7 N, ID US","2004-05-07",,"76","51"
"USC00101017","BOISE 7 N, ID US","2004-05-08",,"68","50"
"USC00101017","BOISE 7 N, ID US","2004-05-09",,"65","38"
"USC00101017","BOISE 7 N, ID US","2004-05-10",,"58","43"
"USC00101017","BOISE 7 N, ID US","2004-05-11",,"51","38"
"USC00101017","BOISE 7 N, ID US","2004-05-12",,"54","39"
"USC00101017","BOISE 7 N, ID US","2004-05-13",,"59","30"
"USC00101017","BOISE 7 N, ID US","2004-05-14",,"66","41"
"USC00101017","BOISE 7 N, ID US","2004-05-15",,"67","44"
"USC00101017","BOISE 7 N, ID US","2004-05-16",,"59","41"
"USC00101017","BOISE 7 N, ID US","2004-05-17",,"66","38"
"USC00101017","BOISE 7 N, ID US","2004-05-18",,"59","47"
"USC00101017","BOISE 7 N, ID US","2004-05-19",,"62","45"
"USC00101017","BOISE 7 N, ID US","2004-05-20",,"66","41"
"USC00101017","BOISE 7 N, ID US","2004-05-21",,"64","48"
"USC00101017","BOISE 7 N, ID US","2004-05-22",,"63","45"
"USC00101017","BOISE 7 N, ID US","2004-05-23",,,
"USC00101017","BOISE 7 N, ID US","2004-05-24",,"63","35"
"USC00101017","BOISE 7 N, ID US","2004-05-25",,"66","37"
"USC00101017","BOISE 7 N, ID US","2004-05-26",,"62","49"
"USC00101017","BOISE 7 N, ID US","2004-05-27",,"66","49"
"USC00101017","BOISE 7 N, ID US","2004-05-28",,"57","45"
"USC00101017","BOISE 7 N, ID US","2004-05-29",,"55","36"
"USC00101017","BOISE 7 N, ID US","2004-05-30",,"62","36"
"USC00101017","BOISE 7 N, ID US","2004-05-31",,"65","43"
"USC00101017","BOISE 7 N, ID US","2004-06-01",,"73","44"
"USC00101017","BOISE 7 N, ID US","2004-06-02",,"81","50"
"USC00101017","BOISE 7 N, ID US","2004-06-03",,"86","54"
"USC00101017","BOISE 7 N, ID US","2004-06-04",,"84","55"
"USC00101017","BOISE 7 N, ID US","2004-06-05",,"82","59"
"USC00101017","BOISE 7 N, ID US","2004-06-06",,"69","53"
"USC00101017","BOISE 7 N, ID US","2004-06-07",,"67","45"
"USC00101017","BOISE 7 N, ID US","2004-06-08",,"65","39"
"USC00101017","BOISE 7 N, ID US","2004-06-09",,"65","51"
"USC00101017","BOISE 7 N, ID US","2004-06-10",,"60","44"
"USC00101017","BOISE 7 N, ID US","2004-06-11",,"64","41"
"USC00101017","BOISE 7 N, ID US","2004-06-12",,"72","41"
"USC00101017","BOISE 7 N, ID US","2004-06-13",,"73","54"
"USC00101017","BOISE 7 N, ID US","2004-06-14",,"69","42"
"USC00101017","BOISE 7 N, ID US","2004-06-15",,"69","40"
"USC00101017","BOISE 7 N, ID US","2004-06-16",,"73","42"
"USC00101017","BOISE 7 N, ID US","2004-06-17",,"79","49"
"USC00101017","BOISE 7 N, ID US","2004-06-18",,"82","48"
"USC00101017","BOISE 7 N, ID US","2004-06-19",,"76","51"
"USC00101017","BOISE 7 N, ID US","2004-06-20",,"75","49"
"USC00101017","BOISE 7 N, ID US","2004-06-21",,"80","51"
"USC00101017","BOISE 7 N, ID US","2004-06-22",,"88","64"
"USC00101017","BOISE 7 N, ID US","2004-06-23",,"91","64"
"USC00101017","BOISE 7 N, ID US","2004-06-24",,"91","64"
"USC00101017","BOISE 7 N, ID US","2004-06-25",,"89","61"
"USC00101017","BOISE 7 N, ID US","2004-06-26",,"88","60"
"USC00101017","BOISE 7 N, ID US","2004-06-27",,"85","53"
"USC00101017","BOISE 7 N, ID US","2004-06-28",,"84","58"
"USC00101017","BOISE 7 N, ID US","2004-06-29",,"87","57"
"USC00101017","BOISE 7 N, ID US","2004-06-30",,"84","53"
"USC00101017","BOISE 7 N, ID US","2004-07-01",,"85","53"
"USC00101017","BOISE 7 N, ID US","2004-07-02",,"83","54"
"USC00101017","BOISE 7 N, ID US","2004-07-03",,"82","54"
"USC00101017","BOISE 7 N, ID US","2004-07-04",,"79","53"
"USC00101017","BOISE 7 N, ID US","2004-07-05",,"80","49"
"USC00101017","BOISE 7 N, ID US","2004-07-06",,"85","55"
"USC00101017","BOISE 7 N, ID US","2004-07-07",,"77","58"
"USC00101017","BOISE 7 N, ID US","2004-07-08",,"75","41"
"USC00101017","BOISE 7 N, ID US","2004-07-09",,"85","55"
"USC00101017","BOISE 7 N, ID US","2004-07-10",,"84","58"
"USC00101017","BOISE 7 N, ID US","2004-07-11",,"80","50"
"USC00101017","BOISE 7 N, ID US","2004-07-12",,"91","58"
"USC00101017","BOISE 7 N, ID US","2004-07-13",,"94","64"
"USC00101017","BOISE 7 N, ID US","2004-07-14",,"96","63"
"USC00101017","BOISE 7 N, ID US","2004-07-15",,"92","69"
"USC00101017","BOISE 7 N, ID US","2004-07-16",,"96","64"
"USC00101017","BOISE 7 N, ID US","2004-07-17",,"99","69"
"USC00101017","BOISE 7 N, ID US","2004-07-18",,"88","69"
"USC00101017","BOISE 7 N, ID US","2004-07-19",,"92","61"
"USC00101017","BOISE 7 N, ID US","2004-07-20",,"84","58"
"USC00101017","BOISE 7 N, ID US","2004-07-21",,"88","59"
"USC00101017","BOISE 7 N, ID US","2004-07-22",,"89","56"
"USC00101017","BOISE 7 N, ID US","2004-07-23",,"90","57"
"USC00101017","BOISE 7 N, ID US","2004-07-24",,"95","64"
"USC00101017","BOISE 7 N, ID US","2004-07-25",,"94","69"
"USC00101017","BOISE 7 N, ID US","2004-07-26",,"89","64"
"USC00101017","BOISE 7 N, ID US","2004-07-27",,"88","60"
"USC00101017","BOISE 7 N, ID US","2004-07-28",,"88","56"
"USC00101017","BOISE 7 N, ID US","2004-07-29",,"90","62"
"USC00101017","BOISE 7 N, ID US","2004-07-30",,"91","61"
"USC00101017","BOISE 7 N, ID US","2004-07-31",,"95","64"
"USC00101017","BOISE 7 N, ID US","2004-08-01",,"98","64"
"USC00101017","BOISE 7 N, ID US","2004-08-02",,"92","77"
"USC00101017","BOISE 7 N, ID US","2004-08-03",,"83","60"
"USC00101017","BOISE 7 N, ID US","2004-08-04",,"91","59"
"USC00101017","BOISE 7 N, ID US","2004-08-05",,"85","58"
"USC00101017","BOISE 7 N, ID US","2004-08-06",,"83","59"
"USC00101017","BOISE 7 N, ID US","2004-08-07",,"76","53"
"USC00101017","BOISE 7 N, ID US","2004-08-08",,"83","51"
"USC00101017","BOISE 7 N, ID US","2004-08-09",,"89","55"
"USC00101017","BOISE 7 N, ID US","2004-08-10",,"92","61"
"USC00101017","BOISE 7 N, ID US","2004-08-11",,"92","62"
"USC00101017","BOISE 7 N, ID US","2004-08-12",,"95","64"
"USC00101017","BOISE 7 N, ID US","2004-08-13",,"95","67"
"USC00101017","BOISE 7 N, ID US","2004-08-14",,"93","70"
"USC00101017","BOISE 7 N, ID US","2004-08-15",,"91","66"
"USC00101017","BOISE 7 N, ID US","2004-08-16",,"87","71"
"USC00101017","BOISE 7 N, ID US","2004-08-17",,"79","62"
"USC00101017","BOISE 7 N, ID US","2004-08-18",,"83","58"
"USC00101017","BOISE 7 N, ID US","2004-08-19",,"87","61"
"USC00101017","BOISE 7 N, ID US","2004-08-20",,"85","59"
"USC00101017","BOISE 7 N, ID US","2004-08-21",,"89","63"
"USC00101017","BOISE 7 N, ID US","2004-08-22",,"75","50"
"USC00101017","BOISE 7 N, ID US","2004-08-23",,"66","48"
"USC00101017","BOISE 7 N, ID US","2004-08-24",,"70","51"
"USC00101017","BOISE 7 N, ID US","2004-08-25",,"69","53"
"USC00101017","BOISE 7 N, ID US","2004-08-26",,"65","48"
"USC00101017","BOISE 7 N, ID US","2004-08-27",,"71","44"
"USC00101017","BOISE 7 N, ID US","2004-08-28",,"77","50"
"USC00101017","BOISE 7 N, ID US","2004-08-29",,"82","54"
"USC00101017","BOISE 7 N, ID US","2004-08-30",,"86","54"
"USC00101017","BOISE 7 N, ID US","2004-08-31",,"97","65"
"USC00101017","BOISE 7 N, ID US","2004-09-01",,"86","64"
"USC00101017","BOISE 7 N, ID US","2004-09-02",,"69","42"
"USC00101017","BOISE 7 N, ID US","2004-09-03",,"69","43"
"USC00101017","BOISE 7 N, ID US","2004-09-04",,"71","43"
"USC00101017","BOISE 7 N, ID US","2004-09-05",,"70","43"
"USC00101017","BOISE 7 N, ID US","2004-09-06",,"76","45"
"USC00101017","BOISE 7 N, ID US","2004-09-07",,"80","52"
"USC00101017","BOISE 7 N, ID US","2004-09-08",,"82","54"
"USC00101017","BOISE 7 N, ID US","2004-09-09",,"78","52"
"USC00101017","BOISE 7 N, ID US","2004-09-10",,"81","54"
"USC00101017","BOISE 7 N, ID US","2004-09-11",,"83","61"
"USC00101017","BOISE 7 N, ID US","2004-09-12",,"71","52"
"USC00101017","BOISE 7 N, ID US","2004-09-13",,"60","45"
"USC00101017","BOISE 7 N, ID US","2004-09-14",,"60","44"
"USC00101017","BOISE 7 N, ID US","2004-09-15",,"64","49"
"USC00101017","BOISE 7 N, ID US","2004-09-16",,"69","44"
"USC00101017","BOISE 7 N, ID US","2004-09-17",,"77","52"
"USC00101017","BOISE 7 N, ID US","2004-09-18",,"63","50"
"USC00101017","BOISE 7 N, ID US","2004-09-19",,"58","45"
"USC00101017","BOISE 7 N, ID US","2004-09-20",,"59","43"
"USC00101017","BOISE 7 N, ID US","2004-09-21",,"59","36"
"USC00101017","BOISE 7 N, ID US","2004-09-22",,"68","43"
"USC00101017","BOISE 7 N, ID US","2004-09-23",,"72","49"
"USC00101017","BOISE 7 N, ID US","2004-09-24",,"76","50"
"USC00101017","BOISE 7 N, ID US","2004-09-25",,"81","54"
"USC00101017","BOISE 7 N, ID US","2004-09-26",,"81","56"
"USC00101017","BOISE 7 N, ID US","2004-09-27",,"78","53"
"USC00101017","BOISE 7 N, ID US","2004-09-28",,"79","56"
"USC00101017","BOISE 7 N, ID US","2004-09-29",,"77","53"
"USC00101017","BOISE 7 N, ID US","2004-09-30",,"73","48"
"USC00101017","BOISE 7 N, ID US","2004-10-01",,"74","49"
"USC00101017","BOISE 7 N, ID US","2004-10-02",,"77","50"
"USC00101017","BOISE 7 N, ID US","2004-10-03",,"76","48"
"USC00101017","BOISE 7 N, ID US","2004-10-04",,"75","49"
"USC00101017","BOISE 7 N, ID US","2004-10-05",,"73","47"
"USC00101017","BOISE 7 N, ID US","2004-10-06",,"74","51"
"USC00101017","BOISE 7 N, ID US","2004-10-07",,"71","51"
"USC00101017","BOISE 7 N, ID US","2004-10-08",,"82","55"
"USC00101017","BOISE 7 N, ID US","2004-10-09",,"77","46"
"USC00101017","BOISE 7 N, ID US","2004-10-10",,"61","37"
"USC00101017","BOISE 7 N, ID US","2004-10-11",,"64","36"
"USC00101017","BOISE 7 N, ID US","2004-10-12",,"70","45"
"USC00101017","BOISE 7 N, ID US","2004-10-13",,"67","45"
"USC00101017","BOISE 7 N, ID US","2004-10-14",,"73","43"
"USC00101017","BOISE 7 N, ID US","2004-10-15",,"69","49"
"USC00101017","BOISE 7 N, ID US","2004-10-16",,"70","48"
"USC00101017","BOISE 7 N, ID US","2004-10-17",,"65","48"
"USC00101017","BOISE 7 N, ID US","2004-10-18",,"51","38"
"USC00101017","BOISE 7 N, ID US","2004-10-19",,"54","42"
"USC00101017","BOISE 7 N, ID US","2004-10-20",,"54","42"
"USC00101017","BOISE 7 N, ID US","2004-10-21",,"52","58"
"USC00101017","BOISE 7 N, ID US","2004-10-22",,"47","37"
"USC00101017","BOISE 7 N, ID US","2004-10-23",,"43","35"
"USC00101017","BOISE 7 N, ID US","2004-10-24",,"45","32"
"USC00101017","BOISE 7 N, ID US","2004-10-25",,"48","30"
"USC00101017","BOISE 7 N, ID US","2004-10-26",,"55","42"
"USC00101017","BOISE 7 N, ID US","2004-10-27",,"61","39"
"USC00101017","BOISE 7 N, ID US","2004-10-28",,"57","36"
"USC00101017","BOISE 7 N, ID US","2004-10-29",,"42","38"
"USC00101017","BOISE 7 N, ID US","2004-10-30",,"45","37"
"USC00101017","BOISE 7 N, ID US","2004-10-31",,"42","29"
"USC00101017","BOISE 7 N, ID US","2004-11-01",,"44","26"
"USC00101017","BOISE 7 N, ID US","2004-11-02",,"54","33"
"USC00101017","BOISE 7 N, ID US","2004-11-03",,"52","35"
"USC00101017","BOISE 7 N, ID US","2004-11-04",,"47","32"
"USC00101017","BOISE 7 N, ID US","2004-11-05",,"52","32"
"USC00101017","BOISE 7 N, ID US","2004-11-06",,"51","33"
"USC00101017","BOISE 7 N, ID US","2004-11-07",,"50","32"
"USC00101017","BOISE 7 N, ID US","2004-11-08",,"51","32"
"USC00101017","BOISE 7 N, ID US","2004-11-09",,"54","30"
"USC00101017","BOISE 7 N, ID US","2004-11-10",,"50","38"
"USC00101017","BOISE 7 N, ID US","2004-11-11",,"46","43"
"USC00101017","BOISE 7 N, ID US","2004-11-12",,"46","34"
"USC00101017","BOISE 7 N, ID US","2004-11-13",,"42","35"
"USC00101017","BOISE 7 N, ID US","2004-11-14",,"43","35"
"USC00101017","BOISE 7 N, ID US","2004-11-15",,"52","31"
"USC00101017","BOISE 7 N, ID US","2004-11-16",,"49","37"
"USC00101017","BOISE 7 N, ID US","2004-11-17",,"45","31"
"USC00101017","BOISE 7 N, ID US","2004-11-18",,"42","29"
"USC00101017","BOISE 7 N, ID US","2004-11-19",,"41","27"
"USC00101017","BOISE 7 N, ID US","2004-11-20",,"39","28"
"USC00101017","BOISE 7 N, ID US","2004-11-21",,"38","22"
"USC00101017","BOISE 7 N, ID US","2004-11-22",,"37","25"
"USC00101017","BOISE 7 N, ID US","2004-11-23",,"43","25"
"USC00101017","BOISE 7 N, ID US","2004-11-24",,"46","32"
"USC00101017","BOISE 7 N, ID US","2004-11-25",,"46","36"
"USC00101017","BOISE 7 N, ID US","2004-11-26",,"40","29"
"USC00101017","BOISE 7 N, ID US","2004-11-27",,"33","28"
"USC00101017","BOISE 7 N, ID US","2004-11-28",,"36","24"
"USC00101017","BOISE 7 N, ID US","2004-11-29",,"32","16"
"USC00101017","BOISE 7 N, ID US","2004-11-30",,"26","20"
"USC00101017","BOISE 7 N, ID US","2004-12-01",,"28","21"
"USC00101017","BOISE 7 N, ID US","2004-12-02",,"26","23"
"USC00101017","BOISE 7 N, ID US","2004-12-03",,"27","21"
"USC00101017","BOISE 7 N, ID US","2004-12-04",,"38","17"
"USC00101017","BOISE 7 N, ID US","2004-12-05",,"38","19"
"USC00101017","BOISE 7 N, ID US","2004-12-06",,"37","27"
"USC00101017","BOISE 7 N, ID US","2004-12-07",,"42","31"
"USC00101017","BOISE 7 N, ID US","2004-12-08",,"41","34"
"USC00101017","BOISE 7 N, ID US","2004-12-09",,"45","37"
"USC00101017","BOISE 7 N, ID US","2004-12-10",,"58","37"
"USC00101017","BOISE 7 N, ID US","2004-12-11",,"58","44"
"USC00101017","BOISE 7 N, ID US","2004-12-12",,"51","35"
"USC00101017","BOISE 7 N, ID US","2004-12-13",,"50","33"
"USC00101017","BOISE 7 N, ID US","2004-12-14",,"49","36"
"USC00101017","BOISE 7 N, ID US","2004-12-15",,"45","29"
"USC00101017","BOISE 7 N, ID US","2004-12-16",,"44","29"
"USC00101017","BOISE 7 N, ID US","2004-12-17",,"35","27"
"USC00101017","BOISE 7 N, ID US","2004-12-18",,"30","26"
"USC00101017","BOISE 7 N, ID US","2004-12-19",,"31","24"
"USC00101017","BOISE 7 N, ID US","2004-12-20",,"32","24"
"USC00101017","BOISE 7 N, ID US","2004-12-21",,"33","22"
"USC00101017","BOISE 7 N, ID US","2004-12-22",,"38","22"
"USC00101017","BOISE 7 N, ID US","2004-12-23",,"30","19"
"USC00101017","BOISE 7 N, ID US","2004-12-24",,"37","21"
"USC00101017","BOISE 7 N, ID US","2004-12-25",,"42","22"
"USC00101017","BOISE 7 N, ID US","2004-12-26",,"46","29"
"USC00101017","BOISE 7 N, ID US","2004-12-27",,"46","29"
"USC00101017","BOISE 7 N, ID US","2004-12-28",,"47","32"
"USC00101017","BOISE 7 N, ID US","2004-12-29",,"47","33"
"USC00101017","BOISE 7 N, ID US","2004-12-30",,"40","33"
"USC00101017","BOISE 7 N, ID US","2004-12-31",,"38","29"
